,avgMeasuredTime,avgSpeed,vehicleCount,Day sin,Day cos,Year sin,Year cos
80,84.91666666666667,48.25,5,1.0,4.684775813062639e-12,0.7182649299814462,0.6957697107224116
81,99.66666666666667,42.166666666666664,16,0.9659258262916468,-0.2588190450928976,0.7187634608927412,0.6952546923865303
82,102.58333333333333,41.083333333333336,19,0.8660254037847829,-0.49999999999940364,0.7192616225199333,0.6947393168448097
83,102.5,43.833333333333336,50,0.7071067811907664,-0.7071067811823286,0.7197594146070787,0.6942235843620378
84,104.0,41.25,34,0.5000000000097379,-0.8660254037788165,0.720256836898423,0.6937074952031861
85,115.83333333333333,35.75,81,0.2588190451143279,-0.9659258262859046,0.7325714663690133,0.6806901252860611
86,109.41666666666667,38.833333333333336,103,2.9495813426683816e-12,-1.0,0.733059184824937,0.680164856151653
87,107.58333333333333,38.333333333333336,107,-0.25881904509457365,-0.9659258262911977,0.7335465266519443,0.6796392375642156
88,117.58333333333333,35.166666666666664,109,-0.5000000000009064,-0.8660254037839153,0.7340334915996503,0.6791132697937996
89,124.08333333333333,33.416666666666664,140,-0.7071067811835556,-0.7071067811895395,0.7345200794178635,0.6785869531106353
90,111.58333333333333,37.083333333333336,77,-0.8660254037796841,-0.5000000000082351,0.7350062898565862,0.6780602877851319
91,99.0,42.083333333333336,66,-0.9659258262890075,-0.25881904510274784,0.7354921226660533,0.6775332740878363
92,112.66666666666667,39.583333333333336,38,-1.0,-5.5129254942629e-12,0.7359775775965782,0.6770059122895993
93,99.41666666666667,42.916666666666664,36,-0.9659258262918612,0.2588190450920977,0.7364626543987837,0.6764782026613257
94,114.25,39.166666666666664,18,-0.866025403785197,0.4999999999986865,0.7369473528234486,0.6759501454741405
95,92.83333333333333,47.833333333333336,12,-0.7071067811913521,0.7071067811817431,0.7374316726215459,0.6754217409993473
96,94.0,44.0,0,-0.5000000000104551,0.8660254037784024,0.7379156135442432,0.6748929895084279
97,72.0,59.0,2,-0.2588190451052238,0.965925826288344,0.7383991753429031,0.6743638912730431
98,91.0,45.0,0,-1.2374808267846196e-11,1.0,0.7271817776488789,0.6864449448101548
99,91.0,45.0,0,0.25881904509952564,0.9659258262898708,0.7276736224422233,0.685923537430968
100,90.25,45.416666666666664,1,0.4999999999927439,0.8660254037886279,0.7281650933736293,0.6854017776400742
101,75.33333333333333,55.0,4,0.7071067811871807,0.7071067811859144,0.7286561901906292,0.6848796657055002
102,95.66666666666667,46.333333333333336,14,0.8660254037822475,0.5000000000037953,0.7291469126408309,0.6843572018955778
103,108.91666666666667,39.833333333333336,40,0.965925826286568,0.2588190451118519,0.7296372604721514,0.6838343864786955
104,125.16666666666667,32.916666666666664,69,1.0,3.862371910738629e-13,0.7301272334326614,0.6833112197234639
105,121.33333333333333,34.0,67,0.9659258262905343,-0.25881904509704967,0.730616831270624,0.6827877018986739
106,111.41666666666667,37.666666666666664,61,0.8660254037899097,-0.49999999999052397,0.7311060537344953,0.682263833273297
107,107.25,39.5,59,0.707106781187727,-0.7071067811853682,0.731594900572924,0.6817396141164848
108,111.25,37.5,75,0.5000000000060152,-0.8660254037809657,0.7320833715347517,0.6812150446975689
109,106.0,39.416666666666664,69,0.25881904511017584,-0.9659258262870172,0.7441722550140726,0.6679877655071761
110,115.58333333333333,35.75,118,-1.348957279320395e-12,-1.0,0.744650865663015,0.6674541843956949
111,119.16666666666667,35.833333333333336,108,-0.2588190450987257,-0.9659258262900852,0.7451290937275026,0.6669202603616348
112,115.33333333333333,35.75,153,-0.4999999999920267,-0.866025403789042,0.7456069389618326,0.6663859936793135
113,127.0,32.583333333333336,112,-0.7071067811865951,-0.7071067811864999,0.7460844011204992,0.665851384623225
114,120.18181818181819,34.90909090909091,106,-0.8660254037818333,-0.5000000000045125,0.7465614799581937,0.665316433468039
115,116.33333333333333,35.666666666666664,67,-0.9659258262863537,-0.2588190451126518,0.7470381752298035,0.6647811404886013
116,113.0,37.25,50,-1.0,-1.2143868722741239e-12,0.7475144866904138,0.6642455059599328
117,98.08333333333333,43.25,31,-0.9659258262907486,0.25881904509624976,0.7479904140953066,0.6637095301572304
118,105.66666666666667,39.916666666666664,32,-0.8660254037903237,0.49999999998980676,0.7484659571999617,0.6631732133558661
119,113.45454545454545,36.63636363636363,29,-0.7071067811883125,0.7071067811847825,0.7489411157600933,0.6626365558313445
120,185.0,22.5,3,-0.461748613244861,0.887010833173106,0.7494949810662351,0.6620100251178406
121,112.16666666666667,37.666666666666664,1,-0.25881904510107173,0.9659258262894566,0.7498902782702936,0.6615622197161062
122,62.0,66.0,0,-8.07626964585742e-12,1.0,0.7388823577690825,0.673834446565031
123,62.0,66.0,0,0.25881904510367776,0.9659258262887582,0.7393651605745333,0.6733046556564083
124,65.83333333333333,63.666666666666664,1,0.49999999999646655,0.8660254037864786,0.7398475835112028,0.6727745188193692
125,113.58333333333333,36.083333333333336,4,0.7071067811799304,0.7071067811931646,0.740329626331233,0.6722440363262859
126,138.5,32.166666666666664,6,0.8660254037843967,0.5000000000000726,0.7408112887869616,0.6717132084497082
127,113.66666666666667,36.833333333333336,39,0.9659258262876805,0.2588190451076998,0.7412925706309214,0.6711820354623629
128,119.58333333333333,35.583333333333336,77,1.0,1.0639613797451938e-11,0.7417734716158407,0.6706505176371547
129,108.83333333333333,38.583333333333336,91,0.9659258262894217,-0.25881904510120174,0.7422539914946821,0.6701186552471229
130,101.25,42.083333333333336,65,0.8660254037877604,-0.4999999999942466,0.7427341300204892,0.6695864485656106
131,96.5,44.083333333333336,107,0.7071067811949772,-0.7071067811781179,0.7432138869466159,0.669053897866011
132,120.08333333333333,34.833333333333336,104,0.5000000000022926,-0.866025403783115,0.7436932620265744,0.6685210034219367
133,113.25,36.166666666666664,106,0.25881904510602377,-0.9659258262881296,0.7555528220726007,0.6550877292837418
134,115.66666666666667,36.25,90,8.90441932705768e-12,-1.0,0.7560221832801542,0.6545459940969075
135,119.5,34.583333333333336,85,-0.2588190451028778,-0.9659258262889726,0.756491156060932,0.6540039226194249
136,123.91666666666667,33.416666666666664,144,-0.49999999999574934,-0.8660254037868927,0.7569597401739864,0.6534615151297978
137,121.08333333333333,34.25,161,-0.7071067811793449,-0.7071067811937503,0.7574279353785699,0.6529187719067028
138,112.0,37.333333333333336,82,-0.8660254037839826,-0.5000000000007898,0.7578957414341344,0.6523756932289887
139,99.16666666666667,41.75,63,-0.9659258262874663,-0.25881904510849973,0.7583631581003322,0.6518322793756769
140,105.16666666666667,39.5,42,-1.0,-1.1467763478652199e-11,0.7588301851370152,0.6512885306259609
141,98.5,43.166666666666664,36,-0.9659258262896361,0.2588190451004018,0.7592968223042356,0.6507444472592063
142,96.75,43.916666666666664,42,-0.8660254037881744,0.4999999999935294,0.7597630693622461,0.6502000295549507
143,100.33333333333333,42.583333333333336,35,-0.7071067811955627,0.7071067811775323,0.7602289260714998,0.6496552777929031
144,101.4,42.2,8,-0.4809887689302624,0.8767267557015416,0.7607331633978931,0.6490647534003325
145,66.5,61.5,2,-0.25881904511097575,0.9659258262868028,0.7611594674865513,0.6485647732151275
146,103.0,40.0,0,-3.777731023868642e-12,1.0,0.7503642817327424,0.661024541677316
147,103.0,40.0,0,0.25881904509377374,0.965925826291412,0.7508378996753146,0.660486524019349
148,103.0,40.0,0,0.5000000000001892,0.8660254037843295,0.7513111318546765,0.6599481670186266
149,93.91666666666667,43.75,6,0.70710678118297,0.707106781190125,0.7517839780276921,0.6594094709517437
150,75.41666666666667,57.0,7,0.8660254037792701,0.5000000000089523,0.7522564379514242,0.6588704360954704
